# Gacesa et al., doi:10.5281/zenodo.3256699. Raw CSs_3pes, even j for 12C16O2 v=0.
# Includes elastic diagonals; independent variable is MOLSCAT total energy.
total_energy_eV,ji,jf,sigma_cm2
3.62529793178,38,16,1.685553000000e-17
3.62529793178,38,18,1.698957000000e-17
3.62529793178,38,20,1.956753000000e-17
3.62529793178,38,22,1.824227000000e-17
3.62529793178,38,24,2.063120000000e-17
3.62529793178,38,26,2.343457000000e-17
3.62529793178,38,28,2.096577000000e-17
3.62529793178,38,30,2.558113000000e-17
3.62529793178,38,32,3.692417000000e-17
3.62529793178,38,34,3.712453000000e-17
3.62529793178,38,36,9.542257000000e-17
3.62529793178,38,38,2.021730000000e-15
3.62529793178,38,40,9.412207000000e-17
3.62529793178,38,42,3.603357000000e-17
3.62529793178,38,44,3.612003000000e-17
3.62529793178,38,46,2.481527000000e-17
3.62529793178,38,48,2.082803000000e-17
3.62529793178,38,50,2.334253000000e-17
3.62529793178,38,52,1.923740000000e-17
3.62529793178,38,54,1.744303000000e-17
3.62529793178,38,56,1.977420000000e-17
3.62529793178,38,58,1.662323000000e-17
3.62529793178,38,60,1.493227000000e-17
3.62529793178,38,62,1.614937000000e-17
3.62529793178,38,64,1.534227000000e-17
3.62529793178,38,66,1.220747000000e-17
3.62529793178,38,68,1.365783000000e-17
3.62529793178,38,70,1.386397000000e-17
3.62529793178,38,72,1.269360000000e-17
3.62529793178,38,74,1.256867000000e-17
3.62529793178,38,76,1.261850000000e-17
3.62529793178,38,78,1.186410000000e-17
3.62529793178,38,80,1.234963000000e-17
3.62529793178,38,82,1.211607000000e-17
3.62529793178,38,84,1.163840000000e-17
3.62529793178,38,86,1.138966000000e-17
3.62529793178,38,88,1.049061000000e-17
3.62529793178,38,90,1.046728000000e-17
3.62529793178,38,92,1.002094000000e-17
3.62529793178,38,94,8.390643000000e-18
3.62529793178,38,96,8.324907000000e-18
3.62529793178,38,98,8.863383000000e-18
3.62529793178,38,100,1.154440000000e-17
3.62529793178,40,0,7.983607000000e-19
3.62529793178,40,2,4.243523000000e-18
3.62529793178,40,4,7.895427000000e-18
3.62529793178,40,6,1.088503000000e-17
3.62529793178,40,8,1.465660000000e-17
3.62529793178,40,10,1.513093000000e-17
3.62529793178,40,12,1.440880000000e-17
3.62529793178,40,14,1.519190000000e-17
3.62529793178,40,16,1.558670000000e-17
3.62529793178,40,18,1.516090000000e-17
3.62529793178,40,20,1.659597000000e-17
3.62529793178,40,22,1.812123000000e-17
3.62529793178,40,24,1.665070000000e-17
3.62529793178,40,26,1.867770000000e-17
3.62529793178,40,28,2.206113000000e-17
3.62529793178,40,30,1.965987000000e-17
3.62529793178,40,32,2.512463000000e-17
3.62529793178,40,34,3.544703000000e-17
3.62529793178,40,36,3.470827000000e-17
3.62529793178,40,38,8.966707000000e-17
3.62529793178,40,40,1.925527000000e-15
3.62529793178,40,42,8.930547000000e-17
3.62529793178,40,44,3.464397000000e-17
3.62529793178,40,46,3.591533000000e-17
3.62529793178,40,48,2.394597000000e-17
3.62529793178,40,50,1.950803000000e-17
3.62529793178,40,52,2.225870000000e-17
3.62529793178,40,54,1.872480000000e-17
3.62529793178,40,56,1.557047000000e-17
3.62529793178,40,58,1.754910000000e-17
3.62529793178,40,60,1.505253000000e-17
3.62529793178,40,62,1.316717000000e-17
3.62529793178,40,64,1.470513000000e-17
3.62529793178,40,66,1.314830000000e-17
3.62529793178,40,68,1.208323000000e-17
3.62529793178,40,70,1.307817000000e-17
3.62529793178,40,72,1.404193000000e-17
3.62529793178,40,74,1.237953000000e-17
3.62529793178,40,76,1.210027000000e-17
3.62529793178,40,78,1.243950000000e-17
3.62529793178,40,80,1.121333000000e-17
3.62529793178,40,82,1.041108000000e-17
3.62529793178,40,84,1.084526000000e-17
3.62529793178,40,86,1.064447000000e-17
3.62529793178,40,88,9.859423000000e-18
3.62529793178,40,90,1.012996000000e-17
3.62529793178,40,92,1.003384000000e-17
3.62529793178,40,94,8.682830000000e-18
3.62529793178,40,96,8.515710000000e-18
3.62529793178,40,98,8.934670000000e-18
3.62529793178,40,100,1.096938000000e-17
3.62529793178,42,0,8.778463000000e-19
3.62529793178,42,2,3.949013000000e-18
3.62529793178,42,4,6.893290000000e-18
3.62529793178,42,6,1.039110000000e-17
3.62529793178,42,8,1.317053000000e-17
3.62529793178,42,10,1.330670000000e-17
3.62529793178,42,12,1.398767000000e-17
3.62529793178,42,14,1.335430000000e-17
3.62529793178,42,16,1.466570000000e-17
3.62529793178,42,18,1.544240000000e-17
3.62529793178,42,20,1.467923000000e-17
3.62529793178,42,22,1.626863000000e-17
3.62529793178,42,24,1.837083000000e-17
3.62529793178,42,26,1.619393000000e-17
3.62529793178,42,28,1.841320000000e-17
3.62529793178,42,30,2.132147000000e-17
3.62529793178,42,32,1.885437000000e-17
3.62529793178,42,34,2.296683000000e-17
3.62529793178,42,36,3.373503000000e-17
3.62529793178,42,38,3.278677000000e-17
3.62529793178,42,40,8.529633000000e-17
3.62529793178,42,42,1.835460000000e-15
3.62529793178,42,44,8.502993000000e-17
3.62529793178,42,46,3.322120000000e-17
3.62529793178,42,48,3.373567000000e-17
3.62529793178,42,50,2.255350000000e-17
3.62529793178,42,52,1.842647000000e-17
3.62529793178,42,54,2.106957000000e-17
3.62529793178,42,56,1.757633000000e-17
3.62529793178,42,58,1.451910000000e-17
3.62529793178,42,60,1.624897000000e-17
3.62529793178,42,62,1.441560000000e-17
3.62529793178,42,64,1.222797000000e-17
3.62529793178,42,66,1.402163000000e-17
3.62529793178,42,68,1.345203000000e-17
3.62529793178,42,70,1.136120000000e-17
3.62529793178,42,72,1.254523000000e-17
3.62529793178,42,74,1.248887000000e-17
3.62529793178,42,76,1.207280000000e-17
3.62529793178,42,78,1.204427000000e-17
3.62529793178,42,80,1.189510000000e-17
3.62529793178,42,82,1.095087000000e-17
3.62529793178,42,84,9.882253000000e-18
3.62529793178,42,86,9.853687000000e-18
3.62529793178,42,88,9.966330000000e-18
3.62529793178,42,90,9.431990000000e-18
3.62529793178,42,92,8.854800000000e-18
3.62529793178,42,94,7.973040000000e-18
3.62529793178,42,96,7.760600000000e-18
3.62529793178,42,98,8.397087000000e-18
3.62529793178,42,100,1.075109000000e-17
3.62529793178,44,0,8.021097000000e-19
3.62529793178,44,2,3.831027000000e-18
3.62529793178,44,4,6.840603000000e-18
3.62529793178,44,6,9.864540000000e-18
3.62529793178,44,8,1.330543000000e-17
3.62529793178,44,10,1.305090000000e-17
3.62529793178,44,12,1.316037000000e-17
3.62529793178,44,14,1.345537000000e-17
3.62529793178,44,16,1.338017000000e-17
3.62529793178,44,18,1.354967000000e-17
3.62529793178,44,20,1.396103000000e-17
3.62529793178,44,22,1.374673000000e-17
3.62529793178,44,24,1.485780000000e-17
3.62529793178,44,26,1.623567000000e-17
3.62529793178,44,28,1.511533000000e-17
3.62529793178,44,30,1.691770000000e-17
3.62529793178,44,32,1.982393000000e-17
3.62529793178,44,34,1.835623000000e-17
3.62529793178,44,36,2.221953000000e-17
3.62529793178,44,38,3.146323000000e-17
3.62529793178,44,40,3.167680000000e-17
3.62529793178,44,42,8.140200000000e-17
3.62529793178,44,44,1.756350000000e-15
3.62529793178,44,46,7.998833000000e-17
3.62529793178,44,48,3.161267000000e-17
3.62529793178,44,50,3.300717000000e-17
3.62529793178,44,52,2.177660000000e-17
3.62529793178,44,54,1.770380000000e-17
3.62529793178,44,56,2.022937000000e-17
3.62529793178,44,58,1.619473000000e-17
3.62529793178,44,60,1.422517000000e-17
3.62529793178,44,62,1.635153000000e-17
3.62529793178,44,64,1.401047000000e-17
3.62529793178,44,66,1.170277000000e-17
3.62529793178,44,68,1.288140000000e-17
3.62529793178,44,70,1.209060000000e-17
3.62529793178,44,72,1.106371000000e-17
3.62529793178,44,74,1.125500000000e-17
3.62529793178,44,76,1.133383000000e-17
3.62529793178,44,78,1.034246000000e-17
3.62529793178,44,80,1.067438000000e-17
3.62529793178,44,82,1.056857000000e-17
3.62529793178,44,84,9.982060000000e-18
3.62529793178,44,86,9.040077000000e-18
3.62529793178,44,88,9.754337000000e-18
3.62529793178,44,90,9.259967000000e-18
3.62529793178,44,92,8.618410000000e-18
3.62529793178,44,94,7.926750000000e-18
3.62529793178,44,96,7.568687000000e-18
3.62529793178,44,98,8.535390000000e-18
3.62529793178,44,100,1.039452000000e-17
3.62529793178,46,0,6.407110000000e-19
3.62529793178,46,2,3.418400000000e-18
3.62529793178,46,4,6.349890000000e-18
3.62529793178,46,6,9.003420000000e-18
3.62529793178,46,8,1.213523000000e-17
3.62529793178,46,10,1.226643000000e-17
3.62529793178,46,12,1.171897000000e-17
3.62529793178,46,14,1.216923000000e-17
3.62529793178,46,16,1.260130000000e-17
3.62529793178,46,18,1.206073000000e-17
3.62529793178,46,20,1.322510000000e-17
3.62529793178,46,22,1.356710000000e-17
3.62529793178,46,24,1.287263000000e-17
3.62529793178,46,26,1.406987000000e-17
3.62529793178,46,28,1.540877000000e-17
3.62529793178,46,30,1.416100000000e-17
3.62529793178,46,32,1.624600000000e-17
3.62529793178,46,34,1.861290000000e-17
3.62529793178,46,36,1.661227000000e-17
3.62529793178,46,38,2.073797000000e-17
3.62529793178,46,40,3.150547000000e-17
3.62529793178,46,42,3.051200000000e-17
3.62529793178,46,44,7.673933000000e-17
3.62529793178,46,46,1.681610000000e-15
3.62529793178,46,48,7.825267000000e-17
3.62529793178,46,50,3.085800000000e-17
3.62529793178,46,52,3.146987000000e-17
3.62529793178,46,54,2.157580000000e-17
3.62529793178,46,56,1.746350000000e-17
3.62529793178,46,58,1.909057000000e-17
3.62529793178,46,60,1.564510000000e-17
3.62529793178,46,62,1.358457000000e-17
3.62529793178,46,64,1.441083000000e-17
3.62529793178,46,66,1.326887000000e-17
3.62529793178,46,68,1.103092000000e-17
3.62529793178,46,70,1.205540000000e-17
3.62529793178,46,72,1.185090000000e-17
3.62529793178,46,74,1.013026000000e-17
3.62529793178,46,76,1.102563000000e-17
3.62529793178,46,78,1.095430000000e-17
3.62529793178,46,80,9.767327000000e-18
3.62529793178,46,82,1.008619000000e-17
3.62529793178,46,84,1.073707000000e-17
3.62529793178,46,86,9.718133000000e-18
3.62529793178,46,88,8.989083000000e-18
3.62529793178,46,90,8.532763000000e-18
3.62529793178,46,92,8.350160000000e-18
3.62529793178,46,94,7.309983000000e-18
3.62529793178,46,96,7.272823000000e-18
3.62529793178,46,98,8.100107000000e-18
3.62529793178,46,100,9.928897000000e-18
3.62529793178,48,0,7.302620000000e-19
3.62529793178,48,2,3.308660000000e-18
3.62529793178,48,4,5.845670000000e-18
3.62529793178,48,6,8.494580000000e-18
3.62529793178,48,8,1.090830000000e-17
3.62529793178,48,10,1.091030000000e-17
3.62529793178,48,12,1.124330000000e-17
3.62529793178,48,14,1.110727000000e-17
3.62529793178,48,16,1.171303000000e-17
3.62529793178,48,18,1.228913000000e-17
3.62529793178,48,20,1.203570000000e-17
3.62529793178,48,22,1.273777000000e-17
3.62529793178,48,24,1.342040000000e-17
3.62529793178,48,26,1.206733000000e-17
3.62529793178,48,28,1.283607000000e-17
3.62529793178,48,30,1.478943000000e-17
3.62529793178,48,32,1.380423000000e-17
3.62529793178,48,34,1.504087000000e-17
3.62529793178,48,36,1.809597000000e-17
3.62529793178,48,38,1.673177000000e-17
3.62529793178,48,40,2.019230000000e-17
3.62529793178,48,42,2.978453000000e-17
3.62529793178,48,44,2.915413000000e-17
3.62529793178,48,46,7.522213000000e-17
3.62529793178,48,48,1.612577000000e-15
3.62529793178,48,50,7.299280000000e-17
3.62529793178,48,52,2.918107000000e-17
3.62529793178,48,54,3.031640000000e-17
3.62529793178,48,56,2.018167000000e-17
3.62529793178,48,58,1.516247000000e-17
3.62529793178,48,60,1.819957000000e-17
3.62529793178,48,62,1.461507000000e-17
3.62529793178,48,64,1.292157000000e-17
3.62529793178,48,66,1.431613000000e-17
3.62529793178,48,68,1.263063000000e-17
3.62529793178,48,70,1.033815000000e-17
3.62529793178,48,72,1.144980000000e-17
3.62529793178,48,74,1.133883000000e-17
3.62529793178,48,76,9.956203000000e-18
3.62529793178,48,78,1.024428000000e-17
3.62529793178,48,80,1.034660000000e-17
3.62529793178,48,82,9.636430000000e-18
3.62529793178,48,84,9.221670000000e-18
3.62529793178,48,86,9.543033000000e-18
3.62529793178,48,88,8.763380000000e-18
3.62529793178,48,90,8.181823000000e-18
3.62529793178,48,92,8.090420000000e-18
3.62529793178,48,94,7.807070000000e-18
3.62529793178,48,96,8.095417000000e-18
3.62529793178,48,98,7.803113000000e-18
3.62529793178,48,100,9.546390000000e-18
3.62529793178,50,0,6.167653000000e-19
3.62529793178,50,2,3.129390000000e-18
3.62529793178,50,4,5.582000000000e-18
3.62529793178,50,6,8.051163000000e-18
3.62529793178,50,8,1.092770000000e-17
3.62529793178,50,10,1.122123000000e-17
3.62529793178,50,12,1.101730000000e-17
3.62529793178,50,14,1.144763000000e-17
3.62529793178,50,16,1.126317000000e-17
3.62529793178,50,18,1.133270000000e-17
3.62529793178,50,20,1.171867000000e-17
3.62529793178,50,22,1.141340000000e-17
3.62529793178,50,24,1.196020000000e-17
3.62529793178,50,26,1.208770000000e-17
3.62529793178,50,28,1.187937000000e-17
3.62529793178,50,30,1.182783000000e-17
3.62529793178,50,32,1.401197000000e-17
3.62529793178,50,34,1.306833000000e-17
3.62529793178,50,36,1.486997000000e-17
3.62529793178,50,38,1.805833000000e-17
3.62529793178,50,40,1.584173000000e-17
3.62529793178,50,42,1.917580000000e-17
3.62529793178,50,44,2.931457000000e-17
3.62529793178,50,46,2.856613000000e-17
3.62529793178,50,48,7.029367000000e-17
3.62529793178,50,50,1.549384000000e-15
3.62529793178,50,52,7.014003000000e-17
3.62529793178,50,54,2.727873000000e-17
3.62529793178,50,56,2.754740000000e-17
3.62529793178,50,58,1.836890000000e-17
3.62529793178,50,60,1.458903000000e-17
3.62529793178,50,62,1.743140000000e-17
3.62529793178,50,64,1.415993000000e-17
3.62529793178,50,66,1.155451000000e-17
3.62529793178,50,68,1.323320000000e-17
3.62529793178,50,70,1.182360000000e-17
3.62529793178,50,72,1.047392000000e-17
3.62529793178,50,74,1.090814000000e-17
3.62529793178,50,76,1.084810000000e-17
3.62529793178,50,78,9.588800000000e-18
3.62529793178,50,80,1.098583000000e-17
3.62529793178,50,82,1.076490000000e-17
3.62529793178,50,84,8.527337000000e-18
3.62529793178,50,86,8.273303000000e-18
3.62529793178,50,88,8.852270000000e-18
3.62529793178,50,90,8.190320000000e-18
3.62529793178,50,92,7.667130000000e-18
3.62529793178,50,94,7.612900000000e-18
3.62529793178,50,96,7.367407000000e-18
3.62529793178,50,98,7.772103000000e-18
3.62529793178,50,100,9.495427000000e-18
3.62529793178,52,0,5.656947000000e-19
3.62529793178,52,2,2.949367000000e-18
3.62529793178,52,4,5.447070000000e-18
3.62529793178,52,6,8.031317000000e-18
3.62529793178,52,8,1.055250000000e-17
3.62529793178,52,10,1.089070000000e-17
3.62529793178,52,12,1.023017000000e-17
3.62529793178,52,14,1.059407000000e-17
3.62529793178,52,16,1.029793000000e-17
3.62529793178,52,18,1.006030000000e-17
3.62529793178,52,20,1.026396000000e-17
3.62529793178,52,22,1.097860000000e-17
3.62529793178,52,24,1.008458000000e-17
3.62529793178,52,26,1.094405000000e-17
3.62529793178,52,28,1.189133000000e-17
3.62529793178,52,30,1.043466000000e-17
3.62529793178,52,32,1.195813000000e-17
3.62529793178,52,34,1.443250000000e-17
3.62529793178,52,36,1.263097000000e-17
3.62529793178,52,38,1.435647000000e-17
3.62529793178,52,40,1.743650000000e-17
3.62529793178,52,42,1.511300000000e-17
3.62529793178,52,44,1.865670000000e-17
3.62529793178,52,46,2.810267000000e-17
3.62529793178,52,48,2.710860000000e-17
3.62529793178,52,50,6.766060000000e-17
3.62529793178,52,52,1.491315000000e-15
3.62529793178,52,54,6.691430000000e-17
3.62529793178,52,56,2.663030000000e-17
3.62529793178,52,58,2.675200000000e-17
3.62529793178,52,60,1.785447000000e-17
3.62529793178,52,62,1.447023000000e-17
3.62529793178,52,64,1.659250000000e-17
3.62529793178,52,66,1.406470000000e-17
3.62529793178,52,68,1.168330000000e-17
3.62529793178,52,70,1.269413000000e-17
3.62529793178,52,72,1.108646000000e-17
3.62529793178,52,74,9.201963000000e-18
3.62529793178,52,76,9.946607000000e-18
3.62529793178,52,78,1.046079000000e-17
3.62529793178,52,80,9.585927000000e-18
3.62529793178,52,82,9.904867000000e-18
3.62529793178,52,84,9.899057000000e-18
3.62529793178,52,86,8.627917000000e-18
3.62529793178,52,88,7.889883000000e-18
3.62529793178,52,90,7.819090000000e-18
3.62529793178,52,92,7.829843000000e-18
3.62529793178,52,94,7.300563000000e-18
3.62529793178,52,96,7.337057000000e-18
3.62529793178,52,98,7.685500000000e-18
3.62529793178,52,100,9.242810000000e-18
3.62529793178,54,0,5.642497000000e-19
3.62529793178,54,2,2.699893000000e-18
3.62529793178,54,4,4.893993000000e-18
3.62529793178,54,6,7.624883000000e-18
3.62529793178,54,8,9.441110000000e-18
3.62529793178,54,10,9.696380000000e-18
3.62529793178,54,12,9.582203000000e-18
3.62529793178,54,14,9.302450000000e-18
3.62529793178,54,16,9.278193000000e-18
3.62529793178,54,18,1.005274000000e-17
3.62529793178,54,20,9.753760000000e-18
3.62529793178,54,22,1.015566000000e-17
3.62529793178,54,24,1.067813000000e-17
3.62529793178,54,26,9.927460000000e-18
3.62529793178,54,28,1.075220000000e-17
3.62529793178,54,30,1.164593000000e-17
3.62529793178,54,32,1.057387000000e-17
3.62529793178,54,34,1.126563000000e-17
3.62529793178,54,36,1.332623000000e-17
3.62529793178,54,38,1.257690000000e-17
3.62529793178,54,40,1.417197000000e-17
3.62529793178,54,42,1.669613000000e-17
3.62529793178,54,44,1.465423000000e-17
3.62529793178,54,46,1.861543000000e-17
3.62529793178,54,48,2.721047000000e-17
3.62529793178,54,50,2.542410000000e-17
3.62529793178,54,52,6.465040000000e-17
3.62529793178,54,54,1.438383000000e-15
3.62529793178,54,56,6.344320000000e-17
3.62529793178,54,58,2.515733000000e-17
3.62529793178,54,60,2.625063000000e-17
3.62529793178,54,62,1.790857000000e-17
3.62529793178,54,64,1.358710000000e-17
3.62529793178,54,66,1.617793000000e-17
3.62529793178,54,68,1.352527000000e-17
3.62529793178,54,70,1.075121000000e-17
3.62529793178,54,72,1.239670000000e-17
3.62529793178,54,74,1.085847000000e-17
3.62529793178,54,76,9.043560000000e-18
3.62529793178,54,78,1.023448000000e-17
3.62529793178,54,80,9.962500000000e-18
3.62529793178,54,82,8.485920000000e-18
3.62529793178,54,84,9.218490000000e-18
3.62529793178,54,86,9.369713000000e-18
3.62529793178,54,88,7.972287000000e-18
3.62529793178,54,90,7.557110000000e-18
3.62529793178,54,92,7.882263000000e-18
3.62529793178,54,94,7.057427000000e-18
3.62529793178,54,96,7.125870000000e-18
3.62529793178,54,98,7.781453000000e-18
3.62529793178,54,100,9.004553000000e-18
3.62529793178,56,0,5.620557000000e-19
3.62529793178,56,2,2.701820000000e-18
3.62529793178,56,4,4.953147000000e-18
3.62529793178,56,6,7.142553000000e-18
3.62529793178,56,8,9.276290000000e-18
3.62529793178,56,10,9.454160000000e-18
3.62529793178,56,12,9.208900000000e-18
3.62529793178,56,14,9.325923000000e-18
3.62529793178,56,16,9.268493000000e-18
3.62529793178,56,18,9.358350000000e-18
3.62529793178,56,20,9.754970000000e-18
3.62529793178,56,22,9.417850000000e-18
3.62529793178,56,24,9.556817000000e-18
3.62529793178,56,26,1.032803000000e-17
3.62529793178,56,28,9.475003000000e-18
3.62529793178,56,30,1.029729000000e-17
3.62529793178,56,32,1.094637000000e-17
3.62529793178,56,34,9.731707000000e-18
3.62529793178,56,36,1.136307000000e-17
3.62529793178,56,38,1.379567000000e-17
3.62529793178,56,40,1.140258000000e-17
3.62529793178,56,42,1.347657000000e-17
3.62529793178,56,44,1.620207000000e-17
3.62529793178,56,46,1.457900000000e-17
3.62529793178,56,48,1.752693000000e-17
3.62529793178,56,50,2.484237000000e-17
3.62529793178,56,52,2.489540000000e-17
3.62529793178,56,54,6.138680000000e-17
3.62529793178,56,56,1.390316000000e-15
3.62529793178,56,58,6.104333000000e-17
3.62529793178,56,60,2.498820000000e-17
3.62529793178,56,62,2.498017000000e-17
3.62529793178,56,64,1.695560000000e-17
3.62529793178,56,66,1.311520000000e-17
3.62529793178,56,68,1.509793000000e-17
3.62529793178,56,70,1.298697000000e-17
3.62529793178,56,72,1.046936000000e-17
3.62529793178,56,74,1.092150000000e-17
3.62529793178,56,76,9.898217000000e-18
3.62529793178,56,78,9.626320000000e-18
3.62529793178,56,80,1.035837000000e-17
3.62529793178,56,82,9.688020000000e-18
3.62529793178,56,84,8.629910000000e-18
3.62529793178,56,86,8.296803000000e-18
3.62529793178,56,88,8.081967000000e-18
3.62529793178,56,90,7.308747000000e-18
3.62529793178,56,92,7.186777000000e-18
3.62529793178,56,94,6.993387000000e-18
3.62529793178,56,96,7.692133000000e-18
3.62529793178,56,98,7.549497000000e-18
3.62529793178,56,100,8.770967000000e-18
3.62529793178,58,0,5.020960000000e-19
3.62529793178,58,2,2.666847000000e-18
3.62529793178,58,4,4.665037000000e-18
3.62529793178,58,6,6.830903000000e-18
3.62529793178,58,8,8.781730000000e-18
3.62529793178,58,10,9.117587000000e-18
3.62529793178,58,12,9.100290000000e-18
3.62529793178,58,14,9.288183000000e-18
3.62529793178,58,16,9.318170000000e-18
3.62529793178,58,18,8.743590000000e-18
3.62529793178,58,20,9.387113000000e-18
3.62529793178,58,22,9.454240000000e-18
3.62529793178,58,24,8.761557000000e-18
3.62529793178,58,26,9.297327000000e-18
3.62529793178,58,28,1.024667000000e-17
3.62529793178,58,30,9.459703000000e-18
3.62529793178,58,32,1.050097000000e-17
3.62529793178,58,34,1.055894000000e-17
3.62529793178,58,36,9.684437000000e-18
3.62529793178,58,38,1.123683000000e-17
3.62529793178,58,40,1.245210000000e-17
3.62529793178,58,42,1.078642000000e-17
3.62529793178,58,44,1.256743000000e-17
3.62529793178,58,46,1.544197000000e-17
3.62529793178,58,48,1.275870000000e-17
3.62529793178,58,50,1.605027000000e-17
3.62529793178,58,52,2.423177000000e-17
3.62529793178,58,54,2.358530000000e-17
3.62529793178,58,56,5.914600000000e-17
3.62529793178,58,58,1.346225000000e-15
3.62529793178,58,60,5.882423000000e-17
3.62529793178,58,62,2.374170000000e-17
3.62529793178,58,64,2.429017000000e-17
3.62529793178,58,66,1.590453000000e-17
3.62529793178,58,68,1.271343000000e-17
3.62529793178,58,70,1.377793000000e-17
3.62529793178,58,72,1.131436000000e-17
3.62529793178,58,74,9.421900000000e-18
3.62529793178,58,76,1.064467000000e-17
3.62529793178,58,78,1.021756000000e-17
3.62529793178,58,80,9.371287000000e-18
3.62529793178,58,82,1.075943000000e-17
3.62529793178,58,84,9.467347000000e-18
3.62529793178,58,86,7.908050000000e-18
3.62529793178,58,88,7.575557000000e-18
3.62529793178,58,90,7.623993000000e-18
3.62529793178,58,92,7.480237000000e-18
3.62529793178,58,94,7.374920000000e-18
3.62529793178,58,96,7.398813000000e-18
3.62529793178,58,98,7.595397000000e-18
3.62529793178,58,100,8.764630000000e-18
3.62529793178,60,0,5.138817000000e-19
3.62529793178,60,2,2.462900000000e-18
3.62529793178,60,4,4.367747000000e-18
3.62529793178,60,6,6.508020000000e-18
3.62529793178,60,8,8.202953000000e-18
3.62529793178,60,10,8.370007000000e-18
3.62529793178,60,12,8.722457000000e-18
3.62529793178,60,14,8.524933000000e-18
3.62529793178,60,16,8.270167000000e-18
3.62529793178,60,18,8.712087000000e-18
3.62529793178,60,20,8.336377000000e-18
3.62529793178,60,22,8.725723000000e-18
3.62529793178,60,24,9.007680000000e-18
3.62529793178,60,26,8.584507000000e-18
3.62529793178,60,28,9.228317000000e-18
3.62529793178,60,30,1.021682000000e-17
3.62529793178,60,32,8.736570000000e-18
3.62529793178,60,34,9.723137000000e-18
3.62529793178,60,36,1.067823000000e-17
3.62529793178,60,38,9.792723000000e-18
3.62529793178,60,40,1.036209000000e-17
3.62529793178,60,42,1.171150000000e-17
3.62529793178,60,44,1.070974000000e-17
3.62529793178,60,46,1.227747000000e-17
3.62529793178,60,48,1.485750000000e-17
3.62529793178,60,50,1.236727000000e-17
3.62529793178,60,52,1.569003000000e-17
3.62529793178,60,54,2.387620000000e-17
3.62529793178,60,56,2.348930000000e-17
3.62529793178,60,58,5.706957000000e-17
3.62529793178,60,60,1.302233000000e-15
3.62529793178,60,62,5.635163000000e-17
3.62529793178,60,64,2.231577000000e-17
3.62529793178,60,66,2.285517000000e-17
3.62529793178,60,68,1.546967000000e-17
3.62529793178,60,70,1.184747000000e-17
3.62529793178,60,72,1.305763000000e-17
3.62529793178,60,74,1.058296000000e-17
3.62529793178,60,76,9.107180000000e-18
3.62529793178,60,78,1.166893000000e-17
3.62529793178,60,80,1.116270000000e-17
3.62529793178,60,82,9.459577000000e-18
3.62529793178,60,84,1.077780000000e-17
3.62529793178,60,86,9.577957000000e-18
3.62529793178,60,88,7.711337000000e-18
3.62529793178,60,90,6.924743000000e-18
3.62529793178,60,92,7.087143000000e-18
3.62529793178,60,94,6.792330000000e-18
3.62529793178,60,96,7.063607000000e-18
3.62529793178,60,98,7.439040000000e-18
3.62529793178,60,100,8.592627000000e-18
3.62529793178,62,0,4.893033000000e-19
3.62529793178,62,2,2.451743000000e-18
3.62529793178,62,4,4.187730000000e-18
3.62529793178,62,6,6.127157000000e-18
3.62529793178,62,8,8.142693000000e-18
3.62529793178,62,10,8.228303000000e-18
3.62529793178,62,12,7.990650000000e-18
3.62529793178,62,14,7.945393000000e-18
3.62529793178,62,16,7.848117000000e-18
3.62529793178,62,18,8.213930000000e-18
3.62529793178,62,20,8.408763000000e-18
3.62529793178,62,22,8.251097000000e-18
3.62529793178,62,24,8.788550000000e-18
3.62529793178,62,26,8.563690000000e-18
3.62529793178,62,28,8.010957000000e-18
3.62529793178,62,30,8.986517000000e-18
3.62529793178,62,32,9.107470000000e-18
3.62529793178,62,34,8.420070000000e-18
3.62529793178,62,36,9.165480000000e-18
3.62529793178,62,38,1.028748000000e-17
3.62529793178,62,40,8.804550000000e-18
3.62529793178,62,42,1.009241000000e-17
3.62529793178,62,44,1.195797000000e-17
3.62529793178,62,46,1.035507000000e-17
3.62529793178,62,48,1.158947000000e-17
3.62529793178,62,50,1.435350000000e-17
3.62529793178,62,52,1.235183000000e-17
3.62529793178,62,54,1.582207000000e-17
3.62529793178,62,56,2.280907000000e-17
3.62529793178,62,58,2.237363000000e-17
3.62529793178,62,60,5.473730000000e-17
3.62529793178,62,62,1.263260000000e-15
3.62529793178,62,64,5.420270000000e-17
3.62529793178,62,66,2.219193000000e-17
3.62529793178,62,68,2.214317000000e-17
3.62529793178,62,70,1.464843000000e-17
3.62529793178,62,72,1.136570000000e-17
3.62529793178,62,74,1.260307000000e-17
3.62529793178,62,76,1.141037000000e-17
3.62529793178,62,78,1.032373000000e-17
3.62529793178,62,80,1.028126000000e-17
3.62529793178,62,82,9.812297000000e-18
3.62529793178,62,84,8.979510000000e-18
3.62529793178,62,86,8.935300000000e-18
3.62529793178,62,88,8.887430000000e-18
3.62529793178,62,90,7.636157000000e-18
3.62529793178,62,92,6.984457000000e-18
3.62529793178,62,94,6.938470000000e-18
3.62529793178,62,96,7.299470000000e-18
3.62529793178,62,98,7.501547000000e-18
3.62529793178,62,100,8.400403000000e-18
3.62529793178,64,0,4.354430000000e-19
3.62529793178,64,2,2.338203000000e-18
3.62529793178,64,4,4.235453000000e-18
3.62529793178,64,6,5.944593000000e-18
3.62529793178,64,8,8.010380000000e-18
3.62529793178,64,10,8.029013000000e-18
